id,y
ししとうがらし_九州,1942.0016845731795
ししとうがらし_北陸,1963.7682248432563
ししとうがらし_四国,1770.6773137077407
ししとうがらし_東北,1976.7193317791516
ししとうがらし_東海,1271.4169672192484
ししとうがらし_近畿,1460.1927719492608
ししとうがらし_関東,2179.454133964576
しめじ_中国,592.1400620189116
しめじ_九州,537.9734810451673
しめじ_北海道,615.0700966803672
しめじ_北陸,566.8919923053819
しめじ_四国,596.6271708148308
しめじ_東北,521.0172365480365
しめじ_東海,569.2840305296647
しめじ_近畿,547.4754869358003
しめじ_関東,545.900959800817
しゅんぎく_九州,744.0395860470055
しゅんぎく_北海道,891.754851842536
しゅんぎく_東北,673.6331498122273
しゅんぎく_近畿,674.1464861061477
しゅんぎく_関東,715.7068321830436
しょうが_中国,701.7256662454316
しょうが_九州,600.4390499199707
しょうが_北海道,763.1975000942087
しょうが_北陸,858.9064110082894
しょうが_四国,499.3725000382496
しょうが_東北,843.2336702024946
しょうが_東海,816.7086408768212
しょうが_近畿,905.4077961539832
しょうが_関東,814.182973137924
その他の菜類_四国,392.93779358085726
その他の菜類_東北,271.6782211386637
その他の菜類_近畿,324.3752524959966
その他の菜類_関東,384.8760212571841
その他の野菜_中国,726.354515846112
その他の野菜_九州,502.725052830485
その他の野菜_北海道,990.5973082892976
その他の野菜_北陸,812.4734206693088
その他の野菜_四国,718.9298576523706
その他の野菜_東北,635.4506620420248
その他の野菜_東海,651.8686273321556
その他の野菜_近畿,713.3129955177071
その他の野菜_関東,635.4871598652214
たまねぎ_中国,84.01218046445048
たまねぎ_九州,85.62874300778624
たまねぎ_北海道,70.00930513292697
たまねぎ_北陸,88.23934639941645
たまねぎ_四国,76.62447248713741
たまねぎ_東北,83.24083116250188
たまねぎ_東海,82.86653916288734
たまねぎ_近畿,85.41699248666204
たまねぎ_関東,86.81275848625816
だいこん_中国,83.60194972608089
だいこん_九州,60.79769736457053
だいこん_北海道,116.60340172006698
だいこん_北陸,120.37688292081512
だいこん_四国,118.92421703843574
だいこん_東北,105.6029000479228
だいこん_東海,100.11292785873508
だいこん_近畿,90.6801439043727
だいこん_関東,109.07910264823474
ちんげんさい_中国,396.13010218575766
ちんげんさい_九州,419.6688025441669
ちんげんさい_北海道,428.5303437006025
ちんげんさい_北陸,348.04100093532367
ちんげんさい_四国,366.0098973551043
ちんげんさい_東北,341.87711819216594
ちんげんさい_東海,347.8322535774345
ちんげんさい_近畿,336.43228364397334
ちんげんさい_関東,334.56393975687433
なす_中国,429.0175423154773
なす_九州,332.6573604448593
なす_北海道,515.897325993751
なす_北陸,449.93989391896616
なす_四国,473.4479607390276
なす_東北,553.6292357486197
なす_東海,409.0667148675413
なす_近畿,510.1743049604832
なす_関東,429.9621140187271
なめこ_中国,497.5574898869932
なめこ_九州,474.0
なめこ_北海道,379.6659143095639
なめこ_北陸,512.887868646223
なめこ_四国,459.2846153413933
なめこ_東北,418.2553746246633
なめこ_東海,498.8005046135341
なめこ_近畿,513.6735367058216
なめこ_関東,450.5091111340032
にら_中国,647.4135022054528
にら_九州,748.0376504180635
にら_北海道,1244.4701826210076
にら_北陸,864.4958413585133
にら_四国,891.1561261212255
にら_東北,812.3676808793341
にら_東海,888.1598897191444
にら_近畿,888.1490403514213
にら_関東,884.6452758030845
にんじん_中国,126.81837915717108
にんじん_九州,88.14005456121465
にんじん_北海道,90.16114771269406
にんじん_北陸,101.87568557566956
にんじん_四国,127.12025808288676
にんじん_東北,94.81596951528924
にんじん_東海,117.239377839633
にんじん_近畿,125.50921307400606
にんじん_関東,127.7622674782992
にんにく_九州,1019.162299536798
にんにく_東北,702.9341217829783
にんにく_東海,1229.2109548260682
にんにく_近畿,1008.3790358518868
にんにく_関東,1054.612697402171
ねぎ_中国,461.5451368877825
ねぎ_九州,452.1377727247076
ねぎ_北海道,411.193853979336
ねぎ_北陸,385.6027450554658
ねぎ_四国,449.56913853589344
ねぎ_東北,291.2326960313269
ねぎ_東海,408.48447184646375
ねぎ_近畿,446.2837551700985
ねぎ_関東,370.3858549586914
はくさい_中国,87.77977068334232
はくさい_九州,67.65283535226476
はくさい_北海道,67.74181362361739
はくさい_北陸,101.12485411742183
はくさい_四国,82.23395670022188
はくさい_東北,80.76678858485711
はくさい_東海,96.58047019516869
はくさい_近畿,88.80683523655358
はくさい_関東,82.48191408093638
ばれいしょ_中国,93.0
ばれいしょ_九州,107.11795876982566
ばれいしょ_北海道,61.99999999999999
ばれいしょ_北陸,94.38343922305803
ばれいしょ_四国,91.0
ばれいしょ_東北,83.14788623939026
ばれいしょ_東海,82.00000000000003
ばれいしょ_近畿,80.00000000000003
ばれいしょ_関東,89.0
ほうれんそう_中国,648.4250965635517
ほうれんそう_九州,541.9958328854974
ほうれんそう_北海道,714.3051114542241
ほうれんそう_北陸,686.6313930095931
ほうれんそう_四国,583.2339427024693
ほうれんそう_東北,813.7328503213857
ほうれんそう_東海,654.4116053686505
ほうれんそう_近畿,559.5888541199103
ほうれんそう_関東,664.8238139486804
みずな_中国,489.6579506219453
みずな_九州,609.8507609252207
みずな_北海道,483.1396116558201
みずな_北陸,477.33309153392486
みずな_四国,382.5706661871108
みずな_東北,487.6984662455373
みずな_東海,456.79090989143657
みずな_近畿,370.22554429881234
みずな_関東,444.0053631594602
みつば_中国,1169.9184337403954
みつば_九州,789.0412949274798
みつば_北海道,1900.3037211190072
みつば_北陸,1093.310086037587
みつば_四国,1051.701903696783
みつば_東北,1315.7992330054865
みつば_東海,801.510917973066
みつば_近畿,863.1694565834104
みつば_関東,1313.3496217905677
やまのいも_中国,339.0000000000001
やまのいも_九州,299.9999999999999
やまのいも_北海道,241.33113208322845
やまのいも_北陸,317.0
やまのいも_四国,314.0
やまのいも_東北,170.320596611165
やまのいも_東海,290.4992190279013
やまのいも_近畿,309.99999999999994
やまのいも_関東,314.83712722668463
れんこん_中国,416.9950602515543
れんこん_九州,358.88339273270003
れんこん_北陸,521.266073899046
れんこん_四国,513.0522032390651
れんこん_東北,497.0247930326937
れんこん_東海,407.6835276025763
れんこん_近畿,712.0767510969338
れんこん_関東,456.1497104022719
カリフラワー_中国,319.64320385900163
カリフラワー_北陸,291.7772574894952
カリフラワー_東北,259.06189551886376
カリフラワー_東海,185.7108441756657
カリフラワー_近畿,243.11086515676064
カリフラワー_関東,295.6826532895068
キャベツ_中国,84.7388620692604
キャベツ_九州,62.41769491510824
キャベツ_北海道,81.72642830256825
キャベツ_北陸,93.2120597716673
キャベツ_四国,78.36981515356132
キャベツ_東北,86.05646510322207
キャベツ_東海,88.54284329992979
キャベツ_近畿,85.63946431342383
キャベツ_関東,87.96198231141915
セルリー_中国,311.50180457231926
セルリー_九州,282.53406624608425
セルリー_北海道,258.848817204728
セルリー_北陸,304.5733623970052
セルリー_四国,283.7094896267862
セルリー_東北,291.4489397975136
セルリー_東海,280.5298150192805
セルリー_近畿,282.1950008636675
セルリー_関東,278.93852084675973
トマト_中国,365.4724788331259
トマト_九州,339.5673757864641
トマト_北海道,391.8058387582128
トマト_北陸,435.8815065377816
トマト_四国,412.88063758371663
トマト_東北,430.9577298664787
トマト_東海,323.62845717869715
トマト_近畿,456.4734993630767
トマト_関東,482.6766429997976
パセリ_九州,1707.1814299871205
パセリ_東北,2134.482719324868
パセリ_東海,865.4663689082039
パセリ_近畿,1276.5643616265706
パセリ_関東,1472.484030343032
ピーマン_中国,454.8712635782736
ピーマン_九州,431.645491223118
ピーマン_北海道,518.6914791646566
ピーマン_北陸,455.4820145467729
ピーマン_四国,426.300136885758
ピーマン_東北,488.024249716578
ピーマン_東海,433.3153542559599
ピーマン_近畿,462.84802104290026
ピーマン_関東,488.7201119312664
ブロッコリー_中国,457.6321347203479
ブロッコリー_九州,414.7951515404627
ブロッコリー_北海道,469.6328381309133
ブロッコリー_北陸,440.1234269257407
ブロッコリー_四国,436.1306827710134
ブロッコリー_東北,425.37726794276296
ブロッコリー_東海,428.2926595214865
ブロッコリー_近畿,471.9019102767268
ブロッコリー_関東,360.98412138217566
ミニトマト_中国,733.2966092097163
ミニトマト_九州,752.5389661858635
ミニトマト_北海道,704.1290418986946
ミニトマト_北陸,619.4954173581689
ミニトマト_四国,804.0709972142733
ミニトマト_東北,726.0173234144579
ミニトマト_東海,831.8890019753617
ミニトマト_近畿,763.2129915861972
ミニトマト_関東,715.3045129764874
レタス_中国,210.1354842950525
レタス_九州,180.677374326093
レタス_北海道,384.05456224591615
レタス_北陸,308.1185398907646
レタス_四国,242.4187787909525
レタス_東北,296.80460937990495
レタス_東海,298.23284952919244
レタス_近畿,266.6316153961834
レタス_関東,278.7840961315748
生しいたけ_中国,959.059070216196
生しいたけ_九州,1040.3075328554935
生しいたけ_北海道,683.7186965469014
生しいたけ_北陸,1143.981008203362
生しいたけ_四国,924.943324105861
生しいたけ_東北,916.4294609526514
生しいたけ_東海,1097.000091939778
生しいたけ_近畿,1042.2722019941757
生しいたけ_関東,1018.257121479878
