id,y
なめこ_北陸,531.2228265091177
なめこ_四国,482.83067785466847
なめこ_東北,402.6894948634747
なめこ_東海,562.5224422479193
なめこ_近畿,478.6024566725247
なめこ_関東,429.5095948326077
にら_中国,842.8244850212448
にら_九州,704.1664391713882
にら_北海道,1025.5673399021043
にら_北陸,815.7398705993912
にら_四国,863.8303041334757
にら_東北,849.97530272609
にら_東海,797.0706198303002
にら_近畿,784.6549148120565
にら_関東,865.8815323629736
にんじん_中国,90.64547105256163
にんじん_九州,68.24243567065358
にんじん_北海道,81.11020968246557
にんじん_北陸,72.21586381167178
にんじん_四国,90.75364450302209
にんじん_東北,65.19362139271803
にんじん_東海,79.55035599751433
にんじん_近畿,95.09606641093055
にんじん_関東,87.53232525856149
にんにく_九州,893.3206958299838
にんにく_東北,667.4170899018777
にんにく_東海,1157.0634985467634
にんにく_近畿,987.6126915171155
にんにく_関東,1023.223629334853
ねぎ_中国,415.8509518409278
ねぎ_九州,414.9188100824669
ねぎ_北海道,370.58849371014287
ねぎ_北陸,352.33360736099763
ねぎ_四国,435.95121419337306
ねぎ_東北,278.77836715725033
ねぎ_東海,393.63036427222437
ねぎ_近畿,429.2184010485646
ねぎ_関東,332.2133829718631
はくさい_中国,55.027220136437684
はくさい_九州,40.965925403375415
はくさい_北海道,63.54018621799993
はくさい_北陸,72.64915018363689
はくさい_四国,50.97376724258242
はくさい_東北,65.42317311596872
はくさい_東海,67.59478054991148
はくさい_近畿,62.39993303250459
はくさい_関東,59.86273484421304
ばれいしょ_中国,96.3956023509129
ばれいしょ_九州,92.88915376395371
ばれいしょ_北海道,51.60111632754258
ばれいしょ_北陸,94.75471230817229
ばれいしょ_四国,90.93964733458297
ばれいしょ_東北,90.69843476166639
ばれいしょ_東海,84.95248774895921
ばれいしょ_近畿,81.91177846325037
ばれいしょ_関東,94.12636237013649
ほうれんそう_中国,548.8992648969573
ほうれんそう_九州,440.426745110967
ほうれんそう_北海道,731.6338627994453
ほうれんそう_北陸,627.0052591450989
ほうれんそう_四国,449.0284528250488
ほうれんそう_東北,721.2435196570042
ほうれんそう_東海,601.5973243915654
ほうれんそう_近畿,537.5637485671183
ほうれんそう_関東,587.9315443928707
みずな_中国,500.1222551904723
みずな_九州,497.33836929938417
みずな_北海道,523.8086247900994
みずな_北陸,478.0135508401518
みずな_四国,456.74890231258263
みずな_東北,543.5437631693164
みずな_東海,494.19320481400894
みずな_近畿,403.0422430372504
みずな_関東,498.0176211184505
みつば_中国,1124.4340263532108
みつば_九州,759.3116726987296
みつば_北海道,1916.5950823223684
みつば_北陸,1099.0818022827148
みつば_四国,1087.3740055074732
みつば_東北,1269.182757808004
みつば_東海,970.6305410301225
みつば_近畿,1061.2980752216754
みつば_関東,1361.8656168932566
やまのいも_中国,315.6618507031461
やまのいも_九州,318.69292900281135
やまのいも_北海道,242.644791439423
やまのいも_北陸,316.1562170375966
やまのいも_四国,298.08314096619506
やまのいも_東北,183.0308116212015
やまのいも_東海,287.40691784366874
やまのいも_近畿,297.97819725413984
やまのいも_関東,311.8155380045892
れんこん_中国,412.7284643963262
れんこん_九州,355.6704988072373
れんこん_北陸,524.9672022680952
れんこん_四国,496.12759988806744
れんこん_東北,484.8758356755917
れんこん_東海,426.43611059837576
れんこん_近畿,672.4371242794319
れんこん_関東,461.71057386098283
カリフラワー_中国,260.932405097955
カリフラワー_北陸,232.61763780098067
カリフラワー_東北,261.8293540990148
カリフラワー_東海,272.1327735919889
カリフラワー_近畿,293.88982252513597
カリフラワー_関東,270.51722005513926
キャベツ_中国,68.67452153471598
キャベツ_九州,53.99665892239034
キャベツ_北海道,84.93926717807695
キャベツ_北陸,83.40010604580016
キャベツ_四国,63.57118357156858
キャベツ_東北,80.49601638542981
キャベツ_東海,68.24682368830861
キャベツ_近畿,68.55355964346754
キャベツ_関東,75.4995127632285
セルリー_中国,212.4677893244449
セルリー_九州,188.0153738482968
セルリー_北海道,244.3800463272587
セルリー_北陸,239.67146369235203
セルリー_四国,168.53196272191514
セルリー_東北,224.2231818728218
セルリー_東海,195.0466423260613
セルリー_近畿,231.50347351083815
セルリー_関東,186.3359940014687
トマト_中国,368.8874027749239
トマト_九州,342.5947954070757
トマト_北海道,487.1041881657683
トマト_北陸,481.07857664088476
トマト_四国,419.8507096301381
トマト_東北,421.75139280430153
トマト_東海,371.98263536184504
トマト_近畿,408.5997904664758
トマト_関東,434.497070989842
パセリ_九州,2558.099289721197
パセリ_東北,2625.4240614353103
パセリ_東海,1654.6575098418157
パセリ_近畿,2070.872888197845
パセリ_関東,2084.661057431256
ピーマン_中国,497.7251027433657
ピーマン_九州,457.20120205676847
ピーマン_北海道,585.3836298220315
ピーマン_北陸,499.8580745485595
ピーマン_四国,463.09247174499626
ピーマン_東北,537.6964609285288
ピーマン_東海,467.2554252037376
ピーマン_近畿,502.96646865337357
ピーマン_関東,520.8629958128917
ブロッコリー_中国,388.9644766156185
ブロッコリー_九州,335.86921884219396
ブロッコリー_北海道,503.33631304626715
ブロッコリー_北陸,398.50754470215475
ブロッコリー_四国,400.09301744588697
ブロッコリー_東北,406.76654868509803
ブロッコリー_東海,364.34493178591686
ブロッコリー_近畿,396.8977432412092
ブロッコリー_関東,376.2096025114481
ミニトマト_中国,602.4941429882817
ミニトマト_九州,542.678869938084
ミニトマト_北海道,726.7049963801637
ミニトマト_北陸,702.7131069365083
ミニトマト_四国,677.3136125799995
ミニトマト_東北,740.5976946538125
ミニトマト_東海,681.2517306877007
ミニトマト_近畿,673.2311946970709
ミニトマト_関東,688.3607219362932
レタス_中国,186.36531028489446
レタス_九州,153.17333119156265
レタス_北海道,372.72420081941846
レタス_北陸,253.7182644513142
レタス_四国,201.03691908904352
レタス_東北,292.3510659677913
レタス_東海,258.2982675411961
レタス_近畿,222.2629826290912
レタス_関東,238.62967792136143
生しいたけ_中国,964.4666001130513
生しいたけ_九州,1080.8816999728658
生しいたけ_北海道,714.0808084225149
生しいたけ_北陸,1120.0448486219152
生しいたけ_四国,978.8796912770421
生しいたけ_東北,932.6588778180458
生しいたけ_東海,1084.0933178261573
生しいたけ_近畿,1051.9045831425185
生しいたけ_関東,994.8601893104569
