id,y
しょうが_東北,890.9179463915392
しょうが_東海,672.3257327858382
しょうが_近畿,835.105184751352
しょうが_関東,775.6561178365823
その他の菜類_四国,346.97228505070467
その他の菜類_東北,401.94501567055147
その他の菜類_近畿,308.3685757330133
その他の菜類_関東,189.7063928761503
その他の野菜_中国,651.1270597921038
その他の野菜_九州,493.3709378432513
その他の野菜_北海道,936.4691076950866
その他の野菜_北陸,801.2161128255734
その他の野菜_四国,738.2296140061076
その他の野菜_東北,706.8468645482312
その他の野菜_東海,697.1306633016471
その他の野菜_近畿,708.9290066409267
その他の野菜_関東,736.7729673694109
たまねぎ_中国,121.05917631295571
たまねぎ_九州,131.64592675093309
たまねぎ_北海道,124.61563640567182
たまねぎ_北陸,148.60597843449978
たまねぎ_四国,115.24266244286552
たまねぎ_東北,127.76953525568474
たまねぎ_東海,100.26104748508376
たまねぎ_近畿,112.78697273923736
たまねぎ_関東,131.538191703678
だいこん_中国,108.10733470188754
だいこん_九州,85.52852010743422
だいこん_北海道,107.54573850878327
だいこん_北陸,87.27654163882733
だいこん_四国,110.41612952722983
だいこん_東北,82.84789251945244
だいこん_東海,83.45063910579603
だいこん_近畿,119.91165445204074
だいこん_関東,89.97446635175132
ちんげんさい_中国,362.18363163019137
ちんげんさい_九州,289.41649003064816
ちんげんさい_北海道,372.1521702853771
ちんげんさい_北陸,243.0836413552088
ちんげんさい_四国,277.6819380576895
ちんげんさい_東北,259.6190376399538
ちんげんさい_東海,187.53908800588988
ちんげんさい_近畿,189.05914783860965
ちんげんさい_関東,255.391014427136
なす_中国,312.78927198806116
なす_九州,273.2824482067132
なす_北海道,464.8169463862269
なす_北陸,352.82325153623736
なす_四国,286.0110606689975
なす_東北,319.19989025618145
なす_東海,294.11628925625183
なす_近畿,351.2293865778736
なす_関東,399.95912943693384
なめこ_中国,490.4818508079191
なめこ_九州,511.59061391288805
なめこ_北海道,425.7945484102341
なめこ_北陸,794.8183401269308
なめこ_四国,588.3341450895986
なめこ_東北,663.4766028808419
なめこ_東海,816.5931863140034
なめこ_近畿,716.5464582496254
なめこ_関東,666.74716117648
にら_中国,668.1336975125444
にら_九州,559.2763918955158
にら_北海道,817.4151547462795
にら_北陸,653.117310818701
にら_四国,753.7649195053518
にら_東北,741.6737314388529
にら_東海,644.4588121560023
にら_近畿,712.2317510004104
にら_関東,705.3827069984934
にんじん_中国,387.8337435686617
にんじん_九州,287.49050774274866
にんじん_北海道,464.20436743779703
にんじん_北陸,352.47954532218256
にんじん_四国,416.7904151584627
にんじん_東北,394.6469041132464
にんじん_東海,399.9865746166249
にんじん_近畿,445.5035210561074
にんじん_関東,367.14801694122843
にんにく_九州,1791.4243712468883
にんにく_東北,1373.0015430508624
にんにく_東海,1090.3898610823296
にんにく_近畿,1244.0786111759708
にんにく_関東,1402.184436698296
ねぎ_中国,510.7848188037282
ねぎ_九州,489.3539266245154
ねぎ_北海道,326.31358485530933
ねぎ_北陸,415.2194485337761
ねぎ_四国,527.1056547589701
ねぎ_東北,257.7593367454208
ねぎ_東海,457.45251152433644
ねぎ_近畿,468.14887416286086
ねぎ_関東,304.88064027566145
はくさい_中国,159.8630179344045
はくさい_九州,111.55796032891557
はくさい_北海道,269.1562207175605
はくさい_北陸,222.64777890850763
はくさい_四国,113.41170165929549
はくさい_東北,181.19222154719824
はくさい_東海,176.4567983496612
はくさい_近畿,195.22385263385922
はくさい_関東,173.90678515664163
ばれいしょ_中国,283.96247567725084
ばれいしょ_九州,248.95818625762396
ばれいしょ_北海道,103.83520761815424
ばれいしょ_北陸,294.10733736454875
ばれいしょ_四国,270.0222917106661
ばれいしょ_東北,273.15039767804103
ばれいしょ_東海,277.09392067173513
ばれいしょ_近畿,304.8621103744773
ばれいしょ_関東,292.8776947813767
ほうれんそう_中国,490.38191495105906
ほうれんそう_九州,355.1187124592085
ほうれんそう_北海道,631.0083730224014
ほうれんそう_北陸,578.9376003610372
ほうれんそう_四国,326.0275427004166
ほうれんそう_東北,541.4558770820162
ほうれんそう_東海,524.5613584467818
ほうれんそう_近畿,475.5235097089949
ほうれんそう_関東,506.77117813807047
みずな_中国,921.3927814490371
みずな_九州,1354.7992923841475
みずな_北海道,1033.3263622439388
みずな_北陸,635.5529160338273
みずな_四国,816.2092335565947
みずな_東北,684.0320837485111
みずな_東海,536.7117505419332
みずな_近畿,749.4675551489433
みずな_関東,685.4855806934675
みつば_中国,724.0592189375907
みつば_九州,526.2225809092289
みつば_北海道,3864.4037302639504
みつば_北陸,1003.9107294261152
みつば_四国,1012.4837785308471
みつば_東北,1559.9614512749208
みつば_東海,797.1966266480888
みつば_近畿,1191.2224887071736
みつば_関東,1488.857159895828
やまのいも_中国,317.2655732367568
やまのいも_九州,292.9886527406367
やまのいも_北海道,257.57341889096244
やまのいも_北陸,283.91769402509715
やまのいも_四国,252.2937001297316
やまのいも_東北,133.00693436664503
やまのいも_東海,283.16749074871365
やまのいも_近畿,249.45427990451293
やまのいも_関東,289.7831381971282
れんこん_中国,434.05143691650125
れんこん_九州,202.56183776381317
れんこん_北陸,772.9962975739196
れんこん_四国,644.3606258811492
れんこん_東北,766.1716080442353
れんこん_東海,609.1330868608466
れんこん_近畿,828.741966422504
れんこん_関東,865.7738613908357
カリフラワー_中国,106.82520829691224
カリフラワー_北陸,247.78884203939845
カリフラワー_東北,231.0298156291114
カリフラワー_東海,255.73975303678756
カリフラワー_近畿,262.0881323490542
カリフラワー_関東,181.4228248886379
キャベツ_中国,362.5703540449257
キャベツ_九州,236.85048768227205
キャベツ_北海道,229.03688450359297
キャベツ_北陸,484.4712307785005
キャベツ_四国,510.04051518975336
キャベツ_東北,355.19858668442663
キャベツ_東海,418.56642774441144
キャベツ_近畿,446.66338315184737
キャベツ_関東,405.5440886811837
セルリー_中国,146.55465427556726
セルリー_九州,116.63399472559975
セルリー_北海道,308.3014523222706
セルリー_北陸,259.27878080649884
セルリー_四国,155.99747455043655
セルリー_東北,124.50259902680381
セルリー_東海,169.1939139090523
セルリー_近畿,207.64503097249664
セルリー_関東,176.40733149326337
トマト_中国,138.61329251973456
トマト_九州,132.09915017926352
トマト_北海道,181.44827208910095
トマト_北陸,169.17114889754967
トマト_四国,165.0280418749188
トマト_東北,208.416838500678
トマト_東海,168.0153668343076
トマト_近畿,190.54123770961456
トマト_関東,195.35806031014954
パセリ_九州,1383.1663220961673
パセリ_東北,956.6152953958504
パセリ_東海,1081.9608710466505
パセリ_近畿,1547.3155557935756
パセリ_関東,1198.1893204133971
ピーマン_中国,388.6343982674101
ピーマン_九州,507.8173917852827
ピーマン_北海道,486.37979065478976
ピーマン_北陸,345.2781601322521
ピーマン_四国,377.78820550121065
ピーマン_東北,406.7208782175779
ピーマン_東海,333.6638543364146
ピーマン_近畿,376.5419497399797
ピーマン_関東,379.92255692587906
ブロッコリー_中国,498.22796350185007
ブロッコリー_九州,339.6413335894038
ブロッコリー_北海道,556.8216360909638
ブロッコリー_北陸,426.9438340584979
ブロッコリー_四国,362.3525122039664
ブロッコリー_東北,498.5291092003354
ブロッコリー_東海,467.53594598241807
ブロッコリー_近畿,502.3863288147468
ブロッコリー_関東,463.5630684110394
ミニトマト_中国,252.12964493278412
ミニトマト_九州,202.61182891734185
ミニトマト_北海道,411.1009178998279
ミニトマト_北陸,336.848461437022
ミニトマト_四国,352.27728033600977
ミニトマト_東北,384.2126847246424
ミニトマト_東海,346.0879576725349
ミニトマト_近畿,331.3292454697733
ミニトマト_関東,347.67478328026726
レタス_中国,312.31690992279107
レタス_九州,273.2090077330657
レタス_北海道,469.6846696274592
レタス_北陸,329.38066497646463
レタス_四国,508.70409279833154
レタス_東北,327.4778777214058
レタス_東海,363.7357416203814
レタス_近畿,323.6115512363269
レタス_関東,336.91174866574227
生しいたけ_中国,1194.033397071333
生しいたけ_九州,1365.283975889374
生しいたけ_北海道,739.7846442234616
生しいたけ_北陸,1505.3538230952693
生しいたけ_四国,1168.8318121194404
生しいたけ_東北,976.9930131707572
生しいたけ_東海,1268.6606755122857
生しいたけ_近畿,1221.251290552055
生しいたけ_関東,1086.1289594007324
